authorId,name
2109460590,Chris Li
50696208,L. Nelson
2379309,Kyuhyung Kim
48505446,M. King
39303811,Y. Ni
2069882091,C. Saunders
2540580,S. Szedmák
2265918158,Mahesan Niranjan
2183490,N. Choma
145329354,J. Peterson
2110475127,R. Miller
2999485,L. Bastarache
20043823,N. Peterson
3044529,Leo Liberti
3252833,C. Pantelides
2243552431,Carol Friedman
13604710,A. Seebregts
49038404,G. Goldstein
69845072,K. Smekens
94189933,J. S. Logsdon
1719237,M. Atallah
2942022,C. McDonough
143934140,V. Raskin
2118077301,Jane Morris
3357473,K. Tomanek
2653947,Fredrik Olsson
37313813,Zhemin Zhu
34891091,D. Bernhard
4839582,D. Weilhammer
5200253,Alexis D. Dunkle
2148770712,Cynthia B. Thomas
6202424,Cheri Lychak
49161913,Wasima Mayer
4731121,S. Urbin
5376712,N. Collette
11404308,Jiun Chiun Chang
3155625,G. Loots
1784037,T. Brants
2166846723,G. C. Lee
114782923,Robin Smith
2107835941,X. Zhu
35646661,D. Chmielewski
2054501827,Tasha Palmer
47950345,V. Manousiouthakis
1722399,Sivaji Bandyopadhyay
1750647,S. Naskar
1734904,Asif Ekbal
2190169,Lappoon R. Tang
1797655,R. Mooney
49164810,T. Dutoit
2912454,C. Fillmore
1749194,Collin F. Baker
153515478,Hiroaki Sato
46363299,P. Kesavan
1888681,R. Allgor
2600600,E. Gatzke
1763319,P. I. Barton
2075038,Eneida A. Mendonça
2142615,J. Haas
2955400,E. Larson
2059492384,Joseph O'Connor
145504117,I. Mcdermott
40246023,Sabine Lehmann
2949607,S. Oepen
1403817538,Sylvie Regnier-Prost
2087277477,K. Netter
32708656,Veronika Lux
145772505,Judith Klein
2504135,Kirsten Falkedal
3032772,F. Fouvry
2672421,Dominique Estival
3307459,Eva Dauphin
2018962,Herve Compagnion
40445300,Judith Baur
2511681,Lorna Balkan
144787038,D. Arnold
2145448598,Xue-yuan Chen
50695613,Shanjin Wang
2107142483,Nan Li
2113664198,Yang Hu
1703465,Yuan Zhang
2007345551,Jin-fu Xu
2109497829,Xia Li
46606082,Jie Ren
2054511742,B. Su
31142999,Weizhong Yuan
48242170,X. Teng
7265815,Rong-xuan Zhang
48219980,D. Jiang
4986742,X. Mulet
2115196995,Huiping Li
2115944328,Yan-cheng Wang
8006284,Bruce L. Tai
13211625,Roland K. Chen
2803886,A. Shih
2081631974,Didier Bourigault
1759302,E. Miltsakaki
1952749,K. Kukich
144003169,Claire Grover
2259100,B. Haddow
2881129,Mijail Kabadjor
145606490,Ewan Klein
46990564,Michael Matthews
2775219,Stuart Roebuck
144439277,R. Tobin
50142813,Xinglong Wang
2526345,J. Burstein
2617773,V. Zavala
3322585,Rupesh V Agrawal
3535415,H. Wei
2564713,S. Teoh
1935936,Dayang Shen
2847676,Benjamin Ka-Yin T'sou
2286890891,Stephanie W. Haas
25494263,Vincent Van Asch
1735272,Walter Daelemans
1713802,Xiaozhong Liu
48213357,L. Qi
38538933,Houyuan Jiang
50134796,S. Mukund
1748081,R. Srihari
2059365477,Erik Peterson
145364793,R. Witte
29738525,N. Khamis
1398213085,J. Rilling
37506225,Arlene Casey
108549888,E. Davidson
2285226324,Michael Tin Chung Poon
2113412078,Hang Dong
2285228233,Daniel Duma
2258712006,Andreas Grivas
1405193925,Víctor Suárez-Paniagua
2275458252,Richard Tobin
2241781737,Honghan Wu
2269296214,Beatrice Alex
2760747,R. Baud
2459960,A. Rassinoux
49310122,J. Scherrer
7371313,J. Friedlin
48215855,M. Overhage
2053991616,M. Al-Haddad
31417752,Joshua A. Waters
1399164749,J. R. Aguilar-Saavedra
38142096,J. Kesterson
1647066350,Max C Schmidt
144696525,A. Carbone
4676343,A. Gloghini
6488498,D. Aldinucci
6270966,V. Gattei
1396265158,R. Dalla-Favera
74190505,G. Gaidano
1929390,Paul Rayson
5483672,S. Piao
2506104,S. Sharoff
2999050,S. Evert
1998530,Begoña Villada Moirón
1767336,Annie Louis
2230695443,Kondrak Greg
2230696242,Organizers Jane
145216197,Yung-jen Hsu
2228724873,Jane
143656058,Hadi Amiri
1739186,Taylor Cassidy
3024630,Hai Leong Chieu
1754680,Michael Elhadad
2230718200,Ben-Gurion
2153577443,Weizhen Gao
2711000,Alastair J. Gill
2112135612,King
2052552063,College London
2109155757,Weiwei Guo
69427557,Yahoo Labs
1741886127,Scott A. Hale
2116920924,Bo Han
2618874,Michael Heilman
2230698508,Civis Anlytics
2119389340,G. Hirst
2070868732,John Henderson
11298055,Tuan-Anh Hoang
83651116,Wenchin Hsu
88741706,A. Sinica
40372969,Ruihong Huang
40608686,Yangfeng Ji
144844695,G. Tech
2118241084,Jing Jiang
145766950,Nobuhiro Kaji
152446841,Yahoo
2230696204,Japan Pallika Corp
2223902023,Kanani
50204101,D. Kim
2844832,Suin Kim
2248704130,Korea
1843758755,R. Klinger
40010027,Patrik Lambert
96467057,Pompeu Fabra
143745020,Man Lan
2155853859,Yu-Ru Lin
32174562,D. Nguyen
1724531,Harris Papageorgiou
2230700284,Athena Rc
81917215,M. Paul
2113704478,Sravana Reddy
2230696391,Vi Yohei Seki
143809437,J. Šnajder
1684687,Ingmar Weber
144120827,Janyce Wiebe
2143687171,Yi Yang
2108778524,Yi-Hsuan Yang
2228789228,Bei Yu
68973648,Microsoft Research
1682342,Zhe Zhang
152975682,Ibm T J Watson
2143218038,Huaping Zhang
31600242,Kevin Stowe
143946641,Michael J. Paul
38352944,M. Palmer
1759447,L. Palen
1406199929,Ken C. Anderson
3448847,Farig Sadeque
145664487,Ted Pedersen
3339503,Prasha Shrestha
1404031575,Nicolas Rey-Villamizar
2079195285,Amit Navindgi
144077303,C. Brun
2064525490,Cécile Boulard Masson
2921132,Scott Nowson
35488707,Ben Eisner
2709802,Matko Bosnjak
145204655,Hao Fang
145242715,Hao Cheng
2230021713,Mari
2055079657,Rui Fang
2144369,Armineh Nourbakhsh
2108959746,Xiaomo Liu
36532736,Sameena Shah
2282810,Quanzhi Li
3338169,Yu-Lun Hsieh
1706956,Yung-Chun Chang
153532526,Chun-Han Chu
2376388,Aaron Jaech
2484516,George Mulcaire
3451466,Shobhit Hathi
81444299,M. Ostendorf
2375839026,Noah A
2065608897,E. Doggett
1717434,Alejandro Cantarero
145580321,Nicholas Andrews
1797819,Andrei Popescu-Belis
143826664,C. Geib
2031339251,Sun Jt
6016133,J. Cossman
1816938,E. Jaffe
2057788,M. Osborne
2151387,C. MacNish
3036936,B. Chromy
40578220,E. Arroyo
4737108,G. Bench
103290806,H. Benner
4163692,J. Cappuccio
1696502,M. Coleman
2071773758,P. Henderson
4672463,A. K. Hinz
11473370,E. Kuhn
8147620,J. Pesavento
4504186,B. Segelke
5413602,T. Sulchek
15518383,Ted Tarasow
3745183,Vicki L. Walsworth
2263413074,Min Zhang
2621219,Gaël de Chalendar
1679133,Olivier Ferret
2247662,F. Gara
2578926,O. Mesnard
145435830,H. Cunningham
2133902,K. Humphreys
1718590,R. Gaizauskas
2971978,Y. Wilks
1397875024,E. Csuhaj-Varjú
1739643,A. Salomaa
1399212400,H. Salehi-Had
6121056,C. Andreoli
50054441,M. Andreoli
6413004,Carolyn E. Kloek
6527107,S. Mukai
2570954,S. Hyun
2109366017,Huan Xu
49667765,K. Anderson
6346498,V. Grann
122224458,Enamul Haque
144485948,I. Mandal
34863987,S. Pal
4969158,R. Baral
1691265,D. Pizzi
144553087,Fred Charles
144315100,Jean-Luc Lugrin
1696638,M. Cavazza
15859405,P. Tosey
71978256,J. Mathison
38835755,Meenakshi Kaul
1743787,R. Vemuri
144803233,M. A. Johnson
2299854,M. Taaffe
144452954,D. Shepherd
1699934,L. Pollock
2850065,T. Tourwé
3578557,F. Laio
4041166,A. Porporato
35186097,R. Revelli
2239581069,L. Ridolfi
1691036,Lina Zhou
33006924,Dongsong Zhang
2265986076,Adam Kilgarriff
114704301,J. Seymour
69537183,John Grinder
3439407,I. Kevrekidis
3410970,P. Perdikaris
118188801,Sifan Wang
2145494483,Liu Yang
145642373,Han Xiao
51997673,Ninareh Mehrabi
2775559,Fred Morstatter
51884035,N. Saxena
1782658,Kristina Lerman
143728483,A. Galstyan
34828439,M. Stronati
3469125,Congzheng Song
3351164,Been Kim
1713687,M. Kubát
2192200,Zhourong Chen
2095762,M. Zitnik
40046694,Hongyu Ren
2156641189,Bowen Liu
1754926,Michele Catasta
36203548,N. Nathani
2242477024,Abhishek Singh
2345603162,Laura Strauss
2570016,Fabian Pedregosa
3025780,G. Varoquaux
1797840,Alexandre Gramfort
52200573,V. Michel
8493461,B. Thirion
2958756,O. Grisel
27257992,Mathieu Blondel
1881041,Gilles Louppe
2780213,P. Prettenhofer
2067827437,Ron Weiss
39571582,Ron J. Weiss
2081469,J. Vanderplas
144720379,Alexandre Passos
3084321,D. Cournapeau
2423884,M. Brucher
35243423,M. Perrot
1710398,E. Duchesnay
2066277988,T. Mitchell
1582428254,Pantelis Linardatos
1753333150,Vasilis Papastefanopoulos
1697867,S. Kotsiantis
144643812,Z. B. Celik
145341779,J. R. Quinlan
2856207,T. Hengl
7549589,Jorge Mendes de Jesus
145253407,G. Heuvelink
9583743,Maria Ruiperez González
30504500,M. Kilibarda
9030720,Aleksandar Blagotić
2228185935,Shangguan Wei
3376186,Marvin N. Wright
3018223,X. Geng
1402912902,B. Bauer-Marschallinger
145669099,M. Guevara
145632581,R. Vargas
145028966,R. MacMillan
49399380,N. Batjes
100653750,J. Leenaars
32830771,E. Ribeiro
2924968,Ichsani Wheeler
2146245,S. Mantel
4953836,B. Kempen
71619391,อนิรุธ สืบสิงห์
2056417995,Kevin P. Murphy
2198436,Frank E. Curtis
2784955,J. Nocedal
48275624,S. Berg
145708428,D. Kutra
2066522012,Thorben Kroeger
145486652,C. Straehle
2834950,Bernhard X. Kausler
2057581,Carsten Haubold
1725192,Martin Schiegg
144560453,J. Ales
46478540,T. Beier
1391661732,Markus Rudy
47829712,Kemal Eren
2062532551,Jaime I Cervantes
1968352,Buote Xu
1397152727,Fynn Beuttenmueller
67091521,A. Wolny
2111387698,Chong Zhang
1708103,U. Köthe
1685187,F. Hamprecht
3190177,A. Kreshuk
50349508,Ayon Dey
118242121,Chaitanya Ahuja
1722180,Ryan P. Adams
1715339,D. Goldberg
1764325,Radford M. Neal
3300287,K. Butler
48592354,D. Davies
2527511,H. Cartwright
144485183,A. Walsh
2039588,Keith Bonawitz
2072422622,Vladimir Ivanov
4908509,Ben Kreuter
2212030,Antonio Marcedone
34521172,Sarvar Patel
2064203013,Aaron Segal
34185195,Karn Seth
1624030637,Li Yang
1743065,A. Shami
144865353,B. Pang
2066721,Shivakumar Vaithyanathan
144875384,B. R. Noack
1802604,P. Koumoutsakos
26331346,V. Chernozhukov
88741529,D. Chetverikov
88741890,Mert Demirer
2259683,E. Duflo
144613163,Christian Hansen
3646527,Whitney K. Newey
145607066,J. Robins
145298005,Catherine Blake
1614034792,Yang Liu
8230559,Yongxin Tong
3094352,Peva Blanchard
9623412,El Mahdi El Mhamdi
1727558,R. Guerraoui
1718150,J. Stainer
1829456,Y. Lei
2118581438,Bin Yang
2144793979,Xinwei Jiang
46691607,Feng Jia
2217450625,Naipeng Li
1744109,S. Salzberg
1800681,Alberto Maria Segre
145077269,F. Sebastiani
2013359,Mohammad Mustafa Taye
2046108691,Pengcheng Xu
2212548000,Xiaobo Ji
2145962665,Minjie Li
2111608481,Wencong Lu
2143532704,Qi An
2162220859,Saifur Rahman
2215360053,Jingwen Zhou
29413196,James Jin Kang
1401829700,Shai Ben-David
3335364,Dzmitry Bahdanau
3158246,B. V. Merrienboer
2076086,Fethi Bougares
1721991,E. Rosten
144418842,T. Drummond
40833997,Dmitrii Kochkov
2119124568,Jamie A. Smith
2078196952,Ayya Alieva
2286764736,Qing Wang
36397553,M. Brenner
2257229905,Stephan Hoyer
2087620751,Bahzad Charbuty
35323115,A. Abdulazeez
3012649,Christian Janiesch
2148733,Patrick Zschech
30004936,K. Heinrich
2181966147,Abhishek V A
2238323908,Binny S
2181972275,Johan T R
2181974014,Nithin Raj
2181972083,Vishal Thomas
47896740,Hongyuan Lu
146482230,Daniel J. Diaz
1581626498,Natalie J. Czarnecki
11308819,Congzhi Zhu
2143948699,Wantae Kim
145230191,Raghav Shroff
2133560828,Daniel J. Acosta
2133614006,Brad Alexander
2133153248,Hannah O. Cole
2152822214,Yan Zhang
4805394,Nathaniel A. Lynd
3210657,A. Ellington
48532409,H. Alper
36526409,Joe G. Greener
2262107,S. Kandathil
50881145,Lewis Moffat
2118729790,David T. Jones
2130148626,Dana Pessach
1824816,E. Shmueli
118860642,M. Hall
2713842,Brian Knott
2262405,Shobha Venkataraman
3407874,Mark Ibrahim
9957625,Zhenqin Wu
5932099,Evan N. Feinberg
145986494,Joseph Gomes
2347660128,Caleb Geniesse
5929246,Aneesh S. Pappu
40867019,K. Leswing
1806271,V. Pande
2143786389,Zhi Chen
2146285954,Haiyang Huang
151489878,Lesia Semenova
1750932565,Chudi Zhong
1720617,A. Bradley
1773836,Payman Mohassel
2108473999,Yupeng Zhang
2247411478,Carl E. Rasmussen
2248834664,Christopher K. I. Williams
144272231,G. Lemaître
2054680697,Fernando Nogueira
3451187,Christos K. Aridas
144470846,Ajit Singh
2173960876,N. Pudjihartono
26981228,T. Fadason
2121964257,Andreas W. Kempa-Liehr
1395754308,J. O’Sullivan
2192840743,M. Cerezo
102620709,Guillaume Verdon
2343654,Hsin-Yuan Huang
49556529,L. Cincio
50721537,Patrick J. Coles
35731745,M. Yağcı
37238544,Haoxin Mai
2044181,T. Le
10247825,Dehong Chen
2105939165,D. Winkler
39714040,R. Caruso
35806328,Benedek Rozemberczki
2058604454,Lauren Watson
2056355686,Péter Bayer
2820299,Hao-Tsung Yang
104031520,Oliver Kiss
2136371907,Sebastian Nilsson
2056781762,Rik Sarkar
144292869,J. Esterhuizen
8797649,B. Goldsmith
3673517,S. Linic
2077989,Rahul C. Deo
1441363881,Stefanie Warnat-Herresthal
1491641853,Hartmut Schultze
39126788,Krishnaprasad Shastry
2530831,Sathyanarayanan Manamohan
3040289,Saikat Mukherjee
2067125343,Vishesh Garg
7765742,Ravi Sarveswara
48648791,K. Händler
5953896,P. Pickkers
31528430,N. Aziz
8297290,S. Ktena
12668727,F. Tran
2220233,M. Bitzer
32478749,S. Ossowski
3818521,Nicolas Casadei
6317095,C. Herr
51327074,Daniel Petersheim
4829125,U. Behrends
37417418,Fabian Kern
4846639,Tobias Fehlmann
10371954,P. Schommers
4764355,C. Lehmann
30137838,M. Augustin
5775372,J. Rybniker
1963213,J. Altmüller
150247497,N. Mishra
1820956545,J. P. Bernardes
5634144,B. Krämer
145567472,L. Bonaguro
1397963301,J. Schulte-Schrepping
5342859,Elena De Domenico
1780746912,Christian Siever
50333718,Michael Kraut
153555977,Milind Desai
1780578787,Bruno Monnet
2128923813,M. Saridaki
144307851,Charles Siegel
49572483,A. Drews
1780708283,Melanie Nuesch-Germano
4505843,Heidi Theis
5172855,J. Heyckendorf
2172440244,S. Schreiber
2257989566,Sarah Kim-Hellmuth
6316085,J. Nattermann
6273548,D. Skowasch
6177275,I. Kurth
145122867,A. Keller
6664655,R. Bals
1701925,P. Nürnberg
2070590037,O. Riess
144883195,P. Rosenstiel
145123820,M. Netea
2051758169,F. Theis
145807368,S. Mukherjee
145598514,Michael Backes
143690088,A. Aschenbrenner
4796855,T. Ulas
145189483,M. Breteler
1381717153,E. Giamarellos‐Bourboulis
4713521,M. Kox
144332474,M. Becker
34936176,S. Cheran
2546502,M. Woodacre
17836661,E. L. Goh
2356294,J. Schultze
2256303860,Daniel Hsu
3249834,W. Waegeman
2752858,Konstantinos G. Liakos
3375011,P. Busato
3201660,D. Moshou
145802955,S. Pearson
2345652,D. Bochtis
3793520,J. Vamathevan
47420092,Dominic Clark
1927408,P. Czodrowski
144312222,I. Dunham
2064181672,Edgardo Ferran
2166424886,George Lee
2185912448,Bin Li
1705442,A. Madabhushi
34243620,Parantu K. Shah
144357385,M. Spitzer
3926122,Shanrong Zhao
143724861,Daniel J. Hsu
3797258,Z. Obermeyer
39714312,E. Emanuel
90255997,Shihao Gu
152467398,B. Kelly
90286912,D. Xiu
150302778,Senthilkumar Mohan
9727014,Chandrasegar Thirumalai
144369609,Gautam Srivastava
2353247,J. Biamonte
1756871,P. Wittek
2347529678,Nicola Pancotti
3157522,P. Rebentrost
145762777,S. Lloyd
144585578,W. James Murdoch
145229121,Chandan Singh
19225295,Karl Kumbier
1405625449,R. Abbasi-Asl
2116415778,Bin Yu
2353935,A. Ojha
2265544711,C. Vinitha
96014865,M. Broughton
145233982,M. Mohseni
47066334,R. Babbush
48703443,S. Boixo
2665814,H. Neven
1933508,J. McClean
2065224236,Davis E. King
5365695,Christopher Rackauckas
20859037,Yingbo Ma
118225834,Julius Martensen
1482544386,Collin Warner
123251938,K. Zubov
93421340,R. Supekar
2056678977,Dominic J. Skinner
37288593,A. Ramadhan
2452441,Simon Caton
152864672,C. Haas
2082676186,Devansh Shah
2109520477,Samir B. Patel
2153846883,S. Bharti
50055322,Ling Huang
1687701,A. Joseph
39743720,B. Nelson
2064046776,Benjamin I. P. Rubinstein
1787610,J. D. Tygar
2153522384,Peng Cui
2631417,S. Athey
153171583,Jia Wu
2109243152,Xiuyun Chen
1682058,H. Zhang
2068236437,Li-Dong Xiong
1878461,Hang Lei
48136123,S. Deng
2048167730,M. Roberts
100893630,D. Driggs
2999959,Matthew Thorpe
2086383772,J. Gilbey
2067479253,Michael Yeung
1490690684,S. Ursprung
1388720262,Angelica I. Avilés-Rivero
11371884,Christian Etmann
1393265427,C. McCague
37894256,L. Beer
2302027994,J. Weir-McCall
1833839,Z. Teng
2126342450,Effrosyni Gkrania-Klotsas
145860112,A. Ruggiero
2082907063,E. Jefferson
2141320829,E. Ako
2328333,G. Langs
2325727242,G. Gozaliasl
2149521326,Guang Yang
3078382,H. Prosch
8757752,J. Preller
2051804565,Jan Stanczuk
2212196329,Jingjing Tang
2214806,J. Hofmanninger
3604967,J. Babar
2147320751,L. E. Sanchez
6017571,M. Thillai
2209951776,Paula Martin Gonzalez
114246606,P. Teare
2210029087,Xiaoxiang Zhu
2273184,Mishal N. Patel
2209951481,Conor Cafolla
2380844740,Hojjat Azadbakht
2053597278,Joseph Jacob
2209951631,Josh Lowe
49481165,Kang Zhang
2077484140,Kyle Bradley
2209951470,Marcel Wassin
144899986,Markus Holzer
2209951543,Kangyu Ji
2122130929,Maria Delgado Ortet
31958609,T. Ai
145132572,N. Walton
2256105295,Pietro Liò
4494854,S. Stranks
3316722,Tolou Shadbahr
1454363000,Weizhe Lin
2068562807,Zhangming Niu
145912651,J. H. Rudd
145628407,E. Sala
1711104,C. Schönlieb
2143911040,Jie Hu
9914431,Oliver T. Unke
5742764,M. Gastegger
5667638,I. Poltavsky
66653634,R. Schoot
143648044,J. D. Bruin
2066568846,Raoul Schram
11495902,Parisa Zahedi
41180074,J. D. Boer
2064876694,F. Weijdema
2053218561,Bianca Kramer
1723386137,M. Huijts
143743446,M. Hoogerwerf
1723386134,Gerbrich Ferdinands
1723395276,Albert Harkema
1753624056,Joukje E. Willemsen
2115772424,Yongchao Ma
1720986506,Qixiang Fang
2031946546,Sybren Hindriks
3689165,L. Tummers
2140937833,D. Oberski
2149390974,Jonathan Schmidt
143837407,Mário R. G. Marques
5517714,S. Botti
2147106902,Miguel A. L. Marques
1500529117,Nadia Burkart
1959068,Marco F. Huber
48954673,Abhinav Sharma
2046803999,Arpit Jain
51269643,Prateek Gupta
72510603,V. Chowdary
2120757061,Tlamelo Emmanuel
9714951,Thabiso M. Maupong
3164693,Dimane Mpoeleng
9206611,Thabo Semong
2120747873,Mphago Banyatsang
9223868,Oteng Tabona
31394603,B. Kellenberger
2134791809,Sara Beery
11937434,Blair R. Costelloe
2133988,S. Zuffi
2306022759,Benjamin Risse
2068891,Alexander Mathis
4058359,Mackenzie W. Mathis
7844231,F. Langevelde
1717278,T. Burghardt
10206188,R. Kays
2986263,H. Klinck
2844950,M. Wikelski
3191663,I. Couzin
1696086,M. Crofoot
2057207171,Chuck Stewart
1399635506,T. Berger-Wolf
88679617,Lefteris Benos
50742688,A. Tagarakis
2106650552,Georgios Dolias
2076743,R. Berruto
1942212,D. Kateris
80025697,D. Roman
49730050,Saurabh Saxena
1718021,V. Robu
145937021,Michael G. Pecht
143836960,D. Flynn
2075619,Konstantinos Chatzilygeroudis
1778545,I. Hatzilygeroudis
1776159,I. Perikos
17850015,Benjamin Kompa
1507094362,A. Beam
40478933,Ji Liu
2864855,Jizhou Huang
2145499198,Yang Zhou
48568841,Xuhong Li
2086828705,Shilei Ji
2093122747,Haoyi Xiong
1721158,D. Dou
145666101,Gustavo E. A. P. A. Batista
1793286,R. Prati
1737677,M. C. Monard
1798025,S. Uddin
2108514783,Arif Khan
52224520,Md Ekramul Hossain
145781245,M. A. Moni
32139366,Jakub Konecný
2662221,Peter Richtárik
3177642,Suresh Dara
2123040737,Swetha Dhamercherla
4276179,S. S. Jadav
1938585156,Christy M Babu
2176878,M. Ahsan
2351290252,Ricardo Vinuesa
2153304355,Fan Zhang
1687161,A. Juels
1746214,M. Reiter
1707461,Thomas Ristenpart
28313711,Amal Asselman
47516055,Mohamed Khaldi
1802844,S. Aammou
8638650,A. Rajkomar
2056947059,Jeffrey Dean
26378728,Samuel Yeom
3025831,Irene Giacomelli
2623167,Matt Fredrikson
143795913,J. Keith
1421725853,Valentin Vassilev-Galindo
39557864,Bingqing Cheng
2437145,G. Hart
152456169,Tim Mueller
3954852,C. Toher
3445901,S. Curtarolo
2072787126,Ryan Turner
152534486,David Eriksson
145849642,M. McCourt
2080026426,J. Kiili
2054108513,Eero Laaksonen
1819682268,Zhen Xu
11413392,Nongnuch Artrith
144646737,François-Xavier Coudert
1964642,Seungwu Han
2541031,Anubhav Jain
2143601680,Aron Walsh
1682762,L. Oneto
48700773,Gaurav Kumar
2128150752,Rishav Banerjee
2127420955,Deepak Kr Singh
2127639930,Nitesh Choubey
2127607412,Arnaw
35536780,J. Herzen
2133472159,Francesco Lässig
1388057242,Samuele Giuliano Piazzetta
41069949,T. Neuer
2131095260,L'eo Tafti
1585847171,Guillaume Raille
41051315,Tomas Van Pottelbergh
19318705,Marek Pasieka
2131095567,Andrzej Skrodzki
2131069208,Nicolas Huguenin
2131148053,Maxime Dumonal
2131095249,Jan Ko'scisz
2131119517,Dennis Bader
1384525065,Frédérick Gusset
2131107748,Mounir Benheddi
2131147861,Camila Williamson
2654865,Michal Kosinski
92879593,M. Petrik
2133473064,Gaël Grosch
3048564,M. Schuld
35323164,Aroosa Ijaz
2070140,J. Izaac
3399181,N. Killoran
1396841807,A. D'Amour
145993598,K. Heller
40497400,D. Moldovan
1874006,Ben Adlam
2327021506,Babak Alipanahi
2638246,Alex Beutel
2110195795,Christina Chen
1695378,Jonathan Deaton
2420527,F. Hormozdiari
6413143,A. Karthikesalingam
2146275249,Yi-An Ma
6322777,Cory Y. McLean
2007712128,Diana Mincu
4836115,A. Mitani
2065412355,Christopher Nielson
25897803,T. Osborne
88478180,K. Ramasamy
144042306,R. Sayres
3212089,Jessica Schrouff
6454443,Martin G. Seneviratne
2007741250,Shannon Sequeira
46537606,Harini Suresh
2856607,Steve Yadlowsky
2520251,T. Yun
2609300,M. Meuwly
145019478,Leilani H. Gilpin
144002190,Ben Z. Yuan
50397921,Ayesha Bajwa
144417360,Michael A. Specter
1735243,Lalana Kagal
26339328,Aaron E. Maxwell
5875612,T. Warner
2014814754,Fang Fang
7991309,A. Samuel
144893617,Vaishak Belle
40911590,I. Papantonis
2447936,B. Nair
145552173,M. Vavilala
2062639,M. Horibe
5615276,Michael J. Eisses
2052327253,Trevor L. Adams
35577567,D. Liston
2135149452,Daniel King-Wai Low
87906368,Shu-Fang Newman
2135608343,Jerry H. Kim
2180463,Su-In Lee
145678691,G. Huang
50736254,Q. Zhu
1683268,C. Siew
50462631,Stanislav Abaimov
8094734,M. Martellini
19237612,Jonas Rauber
2258749,Francesco Petruccione
2082062721,Dastan Maulud
2986982,Hongming Zhou
3210833,Xiaojian Ding
2118403946,Rui Zhang
2382869796,Jason Bell
1380248978,Benjamín Sánchez-Lengeling
9555451,Georgios Kaissis
2380008,M. Makowski
2066492996,D. Rückert
4516701,R. Braren
2129202155,Hafsa Habehh
145543581,S. Gohel
153298784,Alican Dogan
2808975,Derya Birant
2149133516,Zhi-Hua Zhou
8451065,G. Nearing
67249817,Frederik Kratzert
1579255098,A. Sampson
34983296,C. Pelissier
40270530,D. Klotz
1492153172,J. Frame
1750699488,Cristina Prieto
2055614078,H. Gupta
133643337,Andrei Paleyes
2000207,Raoul-Gabriel Urma
145306271,Neil D. Lawrence
34574044,I. Chen
145192191,E. Pierson
34287745,Shalmali Joshi
6745873,Kadija S. Ferryman
2151570286,Qi Wang
2109386966,Yue Ma
2074108386,Kun Zhao
143790318,Ying-jie Tian
2713133,M. Ng
2109972064,Jin Zhao
50442603,Qingyu Yan
6600632,G. Conduit
4761605,Z. Seh
2562040,S. Raschka
1491910676,Corey Nolet
51439518,J. Willard
38139853,X. Jia
4632515,Shaoming Xu
1707756,M. Steinbach
2107978833,Vipin Kumar
1399113403,Philippe Vincent-Lamarre
1784327,V. Larivière
2624289,A. Beygelzimer
1389671466,Florence d'Alché-Buc
2394622,E. Fox
11555660,Feiyun Cui
51315458,Yun Yue
2153913604,Yi Zhang
7969330,Ziming Zhang
2217668317,H. S. Zhou
5569230,Monika A. Myszczynska
10753629,P. Ojamies
2003831275,A. Lacoste
145243593,Daniel Neil
1741702,Amir Saffari
2059872991,R. Mead
4080239,Guillaume M. Hautbergue
2602146,J. Holbrook
6346151,L. Ferraiuolo
34547690,M. Merenda
1675347329,Carlo Porcaro
31174303,D. Iero
1398461214,Ignacio Arganda-Carreras
2129065,V. Kaynig
1680265,C. Rueden
2504157,K. Eliceiri
3032174,J. Schindelin
145844120,Albert Cardona
144924970,H. Seung
144390922,Andrea Lodi
51902590,Antoine Prouvost
1609892161,Lingbin Meng
95814779,B. McWilliams
118563491,W. Jarosinski
103871683,Hye-Yeong Park
73042306,Yeon‐Gil Jung
29891261,Je-hyun Lee
2064886624,Amin Hosseini
3460483,Kiarash Ahi
145085305,James Y. Zou
145933120,S. MacEachern
144578371,N. Forkert
79150910,D. Morgan
46940104,R. Jacobs
50821287,Josh Cutler
145785478,Matt Dickenson
41153596,Matthew B. A. McDermott
118188980,Shirly Wang
150247231,N. Marinsek
1748978,L. Foschini
2900675,Xavier Bouthillier
2097176461,Pierre Delaunay
49860096,Assya Trofimov
2051891988,B. Nichyporuk
2073094612,Justin Szeto
2051892157,Naz Sepah
34885007,Edward Raff
51054293,Kanika Madan
2961618,Vikram S. Voleti
3127597,Samira Ebrahimi Kahou
1699104,T. Arbel
144218611,Ian Walsh
39084373,D. Fishman
1389953200,D. García-Gasulla
6544704,T. Titma
1988753275,The Elixir Machine Learning focus group
3119529,J. Harrow
71018930,Fotis Psomopoulos
1801645,Silvio C. E. Tosatto
90958315,Kilian Hendrickx
2073552588,Lorenzo Perini
2120815740,Dries Van der Plas
1718583,Wannes Meert
144815446,Jesse Davis
48129731,J. Burrell
51429443,Vishwali Mhasawade
2110150937,Yuan Zhao
3144230,R. Chunara
100818765,Lalu Banoth
2383206617,M. P. S. K. Teja
2102149819,M. Saicharan
143612469,N. Chandra
2605832,Z. Gong
143741620,P. Zhong
2283543181,Weidong Hu
1396184193,Andy Chu
145591745,Ilya Mironov
2152832173,Li Zhang
2116287748,Amanpreet Singh
2675918,Narina Thakur
2109261490,Aakanksha Sharma
1749801,Andreas Holzinger
3468686,Felix Brockherde
47024906,Leslie Vogt
2156055534,Li Li
2616915,M. Tuckerman
2544144,K. Burke
